EventName	LSTofGrennwichTaskStart	TaskStartTime	TaskEndTime	EventStartTime	EventEndTime	TargetStartPosX	TargetStartPosY	TargetStartPosZ	TargetEndPosX	TargetEndPosY	TargetEndPosZ	SystemPosEventStartX	SystemPosEventStartY	SystemPosEventStartZ	SystemPosEventEndX	SystemPosEventEndY	SystemPosEventEndZ	SystemPosTaskStartX	SystemPosTaskStartY	SystemPosTaskStartZ	SystemPosTaskEndX	SystemPosTaskEndY	SystemPosTaskEndZ	PowerDODEventStart	PowerDODEventEnd	SSDRbitsES	SSDRbitsEE	
t85	135.3116798291	2454680.0134259257	2454680.0134837963	2454680.0133680557	2454680.0134837963	-1532.0712760563	-5881.2000245488	1935.1680720544	-1529.9268490482	-5881.7582371457	1935.1680720544	1550.3768969770	6098.0202331638	2219.5083491662	1476.6918608873	6118.9905103213	2227.1409419514	1513.7587427270	6109.4074932219	2223.6529924778	1476.6918919396	6118.9905062970	2227.1409404867	0.0695000378	0.0701000381	0.0001116889	0.0001116889	
t85	135.3534606849	2454680.0135416668	2454680.0135995368	2454680.0134837963	2454680.0135995373	-1527.7822186546	-5882.3156678330	1935.1680720544	-1525.6374024199	-5882.8723120605	1935.1680720544	1476.6918608873	6118.9905103213	2227.1409419514	1400.2554354704	6128.8964263242	2230.7464175704	1438.4736792311	6123.9434642985	2228.9436782962	1400.2554665227	6128.8964223000	2230.7464161057	0.0701000381	0.0707000384	0.0001126435	0.0001126435	
t85	135.3952413726	2454680.0136574074	2454680.0137152779	2454680.0135995373	2454680.0137152779	-1523.4923661122	-5883.4281787125	1935.1680720544	-1521.3471272743	-5883.9832632329	1935.1680720544	1400.2554354704	6128.8964263242	2230.7464175704	1323.8190100535	6138.8023423272	2234.3518931894	1362.0372538142	6133.8493803014	2232.5491539151	1323.8190411058	6138.8023383029	2234.3518917246	0.0707000384	0.0713000388	0.0001135981	0.0001135981	
t85	135.4370220602	2454680.0137731479	2454680.0138310185	2454680.0137152779	2454680.0138310185	-1519.2017034557	-5884.5375610907	1935.1680720544	-1517.0560604147	-5885.0910811328	1935.1680720544	1323.8190100535	6138.8023423272	2234.3518931894	1247.3825846366	6148.7082583302	2237.9573688083	1285.6008283973	6143.7552963044	2236.1546295341	1247.3826156889	6148.7082543059	2237.9573673436	0.0713000388	0.0719000391	0.0001145527	0.0001145527	
t79	135.4788029160	2454680.0138888890	2454680.0139467590	2454680.0138310185	2454680.0139467595	-2364.9017589680	-5746.3407190370	1437.8593818369	-2362.8064640757	-5747.2025892737	1437.8593818369	1247.3825846366	6148.7082583302	2237.9573688083	1170.9461592197	6158.6141743331	2241.5628444273	1209.1644029804	6153.6612123074	2239.7601051531	1170.9461902720	6158.6141703088	2241.5628429626	0.0719000391	0.0725000394	0.0001155073	0.0001155073	
t79	135.5205836037	2454680.0140046296	2454680.0140625001	2454680.0139467595	2454680.0140625001	-2360.7108382176	-5748.0637024266	1437.8593818369	-2358.6148985311	-5748.9240514430	1437.8593818369	1170.9461592197	6158.6141743331	2241.5628444273	1094.5097338028	6168.5200903361	2245.1683200463	1132.7279775635	6163.5671283103	2243.3655807721	1094.5097648551	6168.5200863118	2245.1683185816	0.0725000394	0.0731000397	0.0001164619	0.0001164619	
t79	135.5623642914	2454680.0141203701	2454680.0141782407	2454680.0140625001	2454680.0141782407	-2356.5186621638	-5749.7836292948	1437.8593818369	-2354.4220956590	-5750.6424497012	1437.8593818369	1094.5097338028	6168.5200903361	2245.1683200463	1018.0733083859	6178.4260063390	2248.7737956653	1056.2915521466	6173.4730443133	2246.9710563911	1018.0733394382	6178.4260023148	2248.7737942005	0.0731000397	0.0737000401	0.0001174165	0.0001174165	
t79	135.6041451472	2454680.0142361112	2454680.0142939813	2454680.0141782407	2454680.0142939817	-2352.3252161619	-5751.5005056282	1437.8593818369	-2350.2280408277	-5752.3577900666	1437.8593818369	1018.0733083859	6178.4260063390	2248.7737956653	941.6368829690	6188.3319223420	2252.3792712842	979.8551267297	6183.3789603162	2250.5765320100	941.6369140213	6188.3319183177	2252.3792698195	0.0737000401	0.0743000404	0.0001183711	0.0001183711	
t79	135.6459258349	2454680.0143518518	2454680.0144097223	2454680.0142939817	2454680.0144097223	-2348.1305361847	-5753.2143166989	1437.8593818369	-2346.0327193857	-5754.0700785100	1437.8593818369	941.6368829690	6188.3319223420	2252.3792712842	865.2004575521	6198.2378383450	2255.9847469032	903.4187013128	6193.2848763192	2254.1820076290	865.2004886044	6198.2378343207	2255.9847454385	0.0743000404	0.0749000407	0.0001193257	0.0001193257	
t79	135.6877066907	2454680.0144675928	2454680.0145254629	2454680.0144097223	2454680.0145254629	-2343.9345907096	-5754.9250753861	1437.8593818369	-2341.8361673220	-5755.7793003428	1437.8593818369	865.2004575521	6198.2378383450	2255.9847469032	788.7640321352	6208.1437543479	2259.5902225222	826.9822758959	6203.1907923222	2257.7874832480	788.7640631875	6208.1437503236	2259.5902210575	0.0749000407	0.0755000410	0.0001202803	0.0001202803	
t79	135.7294873783	2454680.0145833334	2454680.0146412039	2454680.0145254629	2454680.0146412039	-2339.7374157311	-5756.6327670141	1437.8593818369	-2337.6383530999	-5757.4854684097	1437.8593818369	788.7640321352	6208.1437543479	2259.5902225222	712.3276067183	6218.0496703509	2263.1956981412	750.5458504790	6213.0967083251	2261.3929588670	712.3276377706	6218.0496663266	2263.1956966765	0.0755000410	0.0761000414	0.0001212349	0.0001212349	
t79	135.7712680660	2454680.0146990740	2454680.0147569445	2454680.0146412039	2454680.0147569445	-2335.5389966017	-5758.3373975641	1437.8593818369	-2333.4393127299	-5759.1885680744	1437.8593818369	712.3276067183	6218.0496703509	2263.1956981412	635.8911813014	6227.9555863538	2266.8011737602	674.1094250621	6223.0026243281	2264.9984344859	635.8912123537	6227.9555823296	2266.8011722954	0.0761000414	0.0767000417	0.0001221895	0.0001221895	
t79	135.8130489218	2454680.0148148150	2454680.0148726851	2454680.0147569445	2454680.0148726851	-2331.3393186551	-5760.0389729693	1437.8593818369	-2329.2390315581	-5760.8886053020	1437.8593818369	635.8911813014	6227.9555863538	2266.8011737602	559.4547558845	6237.8615023568	2270.4066493791	597.6729996452	6232.9085403310	2268.6039101049	559.4547869368	6237.8614983325	2270.4066479144	0.0767000417	0.0773000420	0.0001231441	0.0001231441	
t79	135.8548296095	2454680.0149305556	2454680.0149884261	2454680.0148726851	2454680.0149884261	-2327.1384179175	-5761.7374786331	1437.8593818369	-2325.0374949115	-5762.5855860098	1437.8593818369	559.4547558845	6237.8615023568	2270.4066493791	483.0183304676	6247.7674183598	2274.0121249981	521.2365742283	6242.8144563340	2272.2093857239	483.0183615199	6247.7674143355	2274.0121235334	0.0773000420	0.0779000423	0.0001240987	0.0001240987	
t79	135.8966102972	2454680.0150462962	2454680.0151041667	2454680.0149884261	2454680.0151041667	-2322.9362797286	-5763.4329205044	1437.8593818369	-2320.8347388324	-5764.2794956405	1437.8593818369	483.0183304676	6247.7674183598	2274.0121249981	406.5819050507	6257.6733343627	2277.6176006171	444.8001488114	6252.7203723370	2275.8148613429	406.5819361030	6257.6733303384	2277.6175991524	0.0779000423	0.0785000427	0.0001250533	0.0001250533	
t79	135.9383911530	2454680.0151620372	2454680.0152199073	2454680.0151041667	2454680.0152199073	-2318.7328894089	-5765.1253044844	1437.8593818369	-2316.6307486540	-5765.9703401269	1437.8593818369	406.5819050507	6257.6733343627	2277.6176006171	330.1434144898	6267.5446979049	2281.2105001093	368.3637233945	6262.6262883399	2279.4203369619	330.1434458322	6267.5446987342	2281.2105004112	0.0785000427	0.0791000430	0.0001260079	0.0001260079	
t79	135.9801718406	2454680.0152777778	2454680.0153356483	2454680.0152199073	2454680.0153356483	-2314.5282830166	-5766.8146160553	1437.8593818369	-2312.4255096904	-5767.6581253543	1437.8593818369	330.1434144898	6267.5446979049	2281.2105001093	252.9929127896	6265.5032177898	2280.4674585997	291.5681949821	6266.5239586767	2280.8389796564	252.9929441320	6265.5032186192	2280.4674589016	0.0791000430	0.0797000433	0.0001269625	0.0001269625	
t79	136.0219525283	2454680.0153935184	2454680.0154513889	2454680.0153356483	2454680.0154513889	-2310.3224458786	-5768.5008611339	1437.8593818369	-2308.2190580155	-5769.3428368443	1437.8593818369	252.9929127896	6265.5032177898	2280.4674585997	175.8424110894	6263.4617376748	2279.7244170900	214.4176932819	6264.4824785617	2280.0959381467	175.8424424318	6263.4617385042	2279.7244173919	0.0797000433	0.0803000436	0.0001279172	0.0001279172	
t79	136.0637333841	2454680.0155092594	2454680.0155671295	2454680.0154513889	2454680.0155671295	-2306.1153633022	-5770.1840455894	1437.8593818369	-2304.0113789497	-5771.0244804976	1437.8593818369	175.8424110894	6263.4617376748	2279.7244170900	98.6919093892	6261.4202575598	2278.9813755804	137.2671915817	6262.4409984466	2279.3528966371	98.6919407316	6261.4202583891	2278.9813758822	0.0803000436	0.0809000440	0.0001288718	0.0001288718	
t79	136.1055140718	2454680.0156250000	2454680.0156828705	2454680.0155671295	2454680.0156828705	-2301.9070713775	-5771.8641549827	1437.8593818369	-2299.8024577942	-5772.7030621673	1437.8593818369	98.6919093892	6261.4202575598	2278.9813755804	21.5414076890	6259.3787774447	2278.2383340707	60.1166898815	6260.3995183316	2278.6098551274	21.5414390314	6259.3787782741	2278.2383343726	0.0809000440	0.0815000443	0.0001298264	0.0001298264	
t79	136.1472947595	2454680.0157407406	2454680.0157986111	2454680.0156828705	2454680.0157986111	-2297.6975554183	-5773.5411951988	1437.8593818369	-2295.5923306546	-5774.3785674540	1437.8593818369	21.5414076890	6259.3787774447	2278.2383340707	-55.6090940113	6257.3372973297	2277.4952925611	-17.0338118188	6258.3580382166	2277.8668136177	-55.6090626689	6257.3372981591	2277.4952928629	0.0815000443	0.0821000446	0.0001307810	0.0001307810	
t79	136.1890756153	2454680.0158564816	2454680.0159143517	2454680.0157986111	2454680.0159143517	-2293.4868007193	-5775.2151720744	1437.8593818369	-2291.3809828383	-5776.0510022263	1437.8593818369	-55.6090940113	6257.3372973297	2277.4952925611	-132.7595957115	6255.2958172147	2276.7522510514	-94.1843135190	6256.3165581015	2277.1237721081	-132.7595643691	6255.2958180440	2276.7522513533	0.0821000446	0.0827000449	0.0001317356	0.0001317356	
t79	136.2308563030	2454680.0159722222	2454680.0160300927	2454680.0159143517	2454680.0160300927	-2289.2748434019	-5776.8860712498	1437.8593818369	-2287.1683996338	-5777.7203723051	1437.8593818369	-132.7595957115	6255.2958172147	2276.7522510514	-209.9100974117	6253.2543370996	2276.0092095417	-171.3348152192	6254.2750779865	2276.3807305984	-209.9100660693	6253.2543379290	2276.0092098436	0.0827000449	0.0833000453	0.0001326902	0.0001326902	
t79	136.2726369906	2454680.0160879628	2454680.0161458333	2454680.0160300927	2454680.0161458333	-2285.0616687672	-5778.5538985773	1437.8593818369	-2282.9546171780	-5779.3866633699	1437.8593818369	-209.9100974117	6253.2543370996	2276.0092095417	-287.0605991119	6251.2128569846	2275.2661680321	-248.4853169194	6252.2335978715	2275.6376890888	-287.0605677695	6251.2128578140	2275.2661683339	0.0833000453	0.0839000456	0.0001336448	0.0001336448	
t79	136.3144178464	2454680.0162037038	2454680.0162615739	2454680.0161458333	2454680.0162615743	-2280.8472620972	-5780.2186598620	1437.8593818369	-2278.7396207656	-5781.0498812573	1437.8593818369	-287.0605991119	6251.2128569846	2275.2661680321	-364.2111008121	6249.1713768696	2274.5231265224	-325.6358186196	6250.1921177564	2274.8946475791	-364.2110694697	6249.1713776989	2274.5231268243	0.0839000456	0.0845000459	0.0001345994	0.0001345994	
t79	136.3561985341	2454680.0163194444	2454680.0163773149	2454680.0162615743	2454680.0163773149	-2276.6316595445	-5781.8803408227	1437.8593818369	-2274.5233956724	-5782.7100317560	1437.8593818369	-364.2111008121	6249.1713768696	2274.5231265224	-441.3616025123	6247.1298967545	2273.7800850128	-402.7863203198	6248.1506376414	2274.1516060695	-441.3615711699	6247.1298975839	2273.7800853146	0.0845000459	0.0851000462	0.0001355540	0.0001355540	
t79	136.3979792218	2454680.0164351850	2454680.0164930555	2454680.0163773149	2454680.0164930555	-2272.4148463975	-5783.5389472800	1437.8593818369	-2270.3059780665	-5784.3671006246	1437.8593818369	-441.3616025123	6247.1298967545	2273.7800850128	-518.5121042126	6245.0884166395	2273.0370435031	-479.9368220201	6246.1091575264	2273.4085645598	-518.5120728702	6245.0884174689	2273.0370438050	0.0851000462	0.0857000466	0.0001365086	0.0001365086	
t79	136.4397600776	2454680.0165509260	2454680.0166087961	2454680.0164930555	2454680.0166087965	-2268.1968079254	-5785.1944850065	1437.8593818369	-2266.0873532299	-5786.0210936674	1437.8593818369	-518.5121042126	6245.0884166395	2273.0370435031	-595.6626059128	6243.0469365245	2272.2940019935	-557.0873237203	6244.0676774113	2272.6655230501	-595.6625745704	6243.0469373538	2272.2940022953	0.0857000466	0.0863000469	0.0001374632	0.0001374632	
t79	136.4815407653	2454680.0166666666	2454680.0167245371	2454680.0166087965	2454680.0167245371	-2263.9775803123	-5786.8469398003	1437.8593818369	-2261.8675064258	-5787.6720166409	1437.8593818369	-595.6626059128	6243.0469365245	2272.2940019935	-672.8131076130	6241.0054564094	2271.5509604838	-634.2378254205	6242.0261972963	2271.9224815405	-672.8130762706	6241.0054572388	2271.5509607857	0.0863000469	0.0869000472	0.0001384178	0.0001384178	
t79	136.5233214529	2454680.0167824072	2454680.0168402777	2454680.0167245371	2454680.0168402777	-2259.7571488335	-5788.4963174497	1437.8593818369	-2257.6464738533	-5789.3198553829	1437.8593818369	-672.8131076130	6241.0054564094	2271.5509604838	-749.3239522460	6232.8967303483	2268.5996116024	-711.2988386563	6239.1359052931	2270.8704963080	-749.3239213507	6232.8967354177	2268.5996134475	0.0869000472	0.0875000475	0.0001393724	0.0001393724	
t79	136.5651023087	2454680.0168981482	2454680.0169560187	2454680.0168402777	2454680.0169560187	-2255.5354987459	-5790.1426236950	1437.8593818369	-2253.4242237920	-5790.9646222767	1437.8593818369	-749.3239522460	6232.8967303483	2268.5996116024	-825.3741176348	6220.4183905974	2264.0578458814	-787.3490040451	6226.6575655422	2266.3287305870	-825.3740867394	6220.4183956668	2264.0578477265	0.0875000475	0.0881000479	0.0001403270	0.0001403270	
t79	136.6068829964	2454680.0170138888	2454680.0170717593	2454680.0169560187	2454680.0170717593	-2251.3126662644	-5791.7858444136	1437.8593818369	-2249.2007924618	-5792.6063032129	1437.8593818369	-825.3741176348	6220.4183905974	2264.0578458814	-901.4242830236	6207.9400508465	2259.5160801605	-863.3991694338	6214.1792257913	2261.7869648660	-901.4242521282	6207.9400559159	2259.5160820055	0.0881000479	0.0887000482	0.0001412816	0.0001412816	
t79	136.6486638522	2454680.0171296299	2454680.0171874999	2454680.0170717593	2454680.0171874999	-2247.0886196548	-5793.4259919542	1437.8593818369	-2244.9761651235	-5794.2449039422	1437.8593818369	-901.4242830236	6207.9400508465	2259.5160801605	-977.4744484124	6195.4617110956	2254.9743144395	-939.4493348226	6201.7008860404	2257.2451991451	-977.4744175170	6195.4617161650	2254.9743162846	0.0887000482	0.0893000485	0.0001422362	0.0001422362	
t79	136.6904445399	2454680.0172453704	2454680.0173032410	2454680.0171874999	2454680.0173032410	-2242.8633951524	-5795.0630522470	1437.8593818369	-2240.7503270194	-5795.8804301672	1437.8593818369	-977.4744484124	6195.4617110956	2254.9743144395	-1053.5246138011	6182.9833713447	2250.4325487185	-1015.4995002114	6189.2225462895	2252.7034334241	-1053.5245829057	6182.9833764141	2250.4325505636	0.0893000485	0.0899000488	0.0001431908	0.0001431908	
t79	136.7322252276	2454680.0173611110	2454680.0174189815	2454680.0173032410	2454680.0174189815	-2238.6369780119	-5796.6970310264	1437.8593818369	-2236.5233144001	-5797.5128678578	1437.8593818369	-1053.5246138011	6182.9833713447	2250.4325487185	-1129.5747791899	6170.5050315938	2245.8907829975	-1091.5496656001	6176.7442065386	2248.1616677031	-1129.5747482945	6170.5050366632	2245.8907848426	0.0899000488	0.0905000492	0.0001441455	0.0001441455	
t79	136.7740060834	2454680.0174768521	2454680.0175347221	2454680.0174189815	2454680.0175347221	-2234.4093534692	-5798.3279339791	1437.8593818369	-2232.2951125140	-5799.1422227325	1437.8593818369	-1129.5747791899	6170.5050315938	2245.8907829975	-1205.6249445787	6158.0266918429	2241.3490172765	-1167.5998309889	6164.2658667877	2243.6199019821	-1205.6249136833	6158.0266969122	2241.3490191216	0.0905000492	0.0911000495	0.0001451001	0.0001451001	
t79	136.8157867710	2454680.0175925926	2454680.0176504632	2454680.0175347221	2454680.0176504632	-2230.1805577903	-5799.9557471145	1437.8593818369	-2228.0657065908	-5800.7685004615	1437.8593818369	-1205.6249445787	6158.0266918429	2241.3490172765	-1281.6751099674	6145.5483520920	2236.8072515555	-1243.6499963777	6151.7875270368	2239.0781362611	-1281.6750790720	6145.5483571613	2236.8072534006	0.0911000495	0.0917000498	0.0001460547	0.0001460547	
t79	136.8575674587	2454680.0177083332	2454680.0177662037	2454680.0176504632	2454680.0177662037	-2225.9505762174	-5801.5804761349	1437.8593818369	-2223.8351329118	-5802.3916870942	1437.8593818369	-1281.6751099674	6145.5483520920	2236.8072515555	-1357.7252753562	6133.0700123411	2232.2654858345	-1319.7001617664	6139.3091872859	2234.5363705401	-1357.7252444608	6133.0700174104	2232.2654876796	0.0917000498	0.0923000501	0.0001470093	0.0001470093	
t79	136.8993483145	2454680.0178240743	2454680.0178819443	2454680.0177662037	2454680.0178819443	-2221.7193939739	-5803.2021266946	1437.8593818369	-2219.6033767129	-5804.0117883165	1437.8593818369	-1357.7252753562	6133.0700123411	2232.2654858345	-1433.7754407450	6120.5916725902	2227.7237201136	-1395.7503271552	6126.8308475350	2229.9946048191	-1433.7754098496	6120.5916776595	2227.7237219586	0.0923000501	0.0929000505	0.0001479639	0.0001479639	
t79	136.9411290022	2454680.0179398148	2454680.0179976854	2454680.0178819443	2454680.0179976854	-2217.4870473565	-5804.8206848824	1437.8593818369	-2215.3704232115	-5805.6288097666	1437.8593818369	-1433.7754407450	6120.5916725902	2227.7237201136	-1509.8256061337	6108.1133328393	2223.1819543926	-1471.8004925440	6114.3525077841	2225.4528390982	-1509.8255752383	6108.1133379086	2223.1819562377	0.0929000505	0.0935000508	0.0001489185	0.0001489185	
t79	136.9829096899	2454680.0180555554	2454680.0181134259	2454680.0179976854	2454680.0181134259	-2213.2535215947	-5806.4361563683	1437.8593818369	-2211.1363087194	-5807.2427375731	1437.8593818369	-1509.8256061337	6108.1133328393	2223.1819543926	-1585.8757715225	6095.6349930884	2218.6401886716	-1547.8506579327	6101.8741680332	2220.9110733772	-1585.8757406271	6095.6349981577	2218.6401905167	0.0935000508	0.0941000511	0.0001498731	0.0001498731	
t79	137.0246905457	2454680.0181712965	2454680.0182291665	2454680.0181134259	2454680.0182291665	-2209.0188018998	-5808.0485467742	1437.8593818369	-2206.9010184598	-5808.8535773897	1437.8593818369	-1585.8757715225	6095.6349930884	2218.6401886716	-1659.1925341638	6073.0186926102	2210.4084895595	-1622.5544210794	6084.4021356893	2214.5517435978	-1659.1925043954	6073.0187018592	2210.4084929259	0.0941000511	0.0947000514	0.0001508277	0.0001508277	
t79	137.0664712333	2454680.0182870370	2454680.0183449076	2454680.0182291665	2454680.0183449076	-2204.7829245987	-5809.6578422684	1437.8593818369	-2202.6645376380	-5810.4613348222	1437.8593818369	-1659.1925341638	6073.0186926102	2210.4084895595	-1732.4687007957	6050.2518249500	2202.1219882158	-1695.8305877113	6061.6352680291	2206.2652422541	-1732.4686710273	6050.2518341991	2202.1219915822	0.0947000514	0.0953000518	0.0001517823	0.0001517823	
t80	137.1082519210	2454680.0184027776	2454680.0184606481	2454680.0183449076	2454680.0184606481	-1595.5105666410	-6151.4903658244	542.3503495669	-1593.2675857358	-6152.0716908483	542.3503495669	-1732.4687007957	6050.2518249500	2202.1219882158	-1805.7448674276	6027.4849572899	2193.8354868721	-1769.1067543432	6038.8684003690	2197.9787409103	-1805.7448376592	6027.4849665389	2193.8354902385	0.0953000518	0.0959000521	0.0001527369	0.0001527369	
t80	137.1500327768	2454680.0185185187	2454680.0185763887	2454680.0184606481	2454680.0185763887	-1591.0243930246	-6152.6521980276	542.3503495669	-1588.7810068583	-6153.2318826240	542.3503495669	-1805.7448674276	6027.4849572899	2193.8354868721	-1879.0210340596	6004.7180896297	2185.5489855284	-1842.3829209752	6016.1015327088	2189.6922395666	-1879.0210042911	6004.7180988788	2185.5489888948	0.0959000521	0.0965000524	0.0001536915	0.0001536915	
t80	137.1918134645	2454680.0186342592	2454680.0186921298	2454680.0185763887	2454680.0186921298	-1586.5373914316	-6153.8107538893	542.3503495669	-1584.2935650936	-6154.3888070788	542.3503495669	-1879.0210340596	6004.7180896297	2185.5489855284	-1952.2972006915	5981.9512219696	2177.2624841847	-1915.6590876071	5993.3346650487	2181.4057382229	-1952.2971709231	5981.9512312186	2177.2624875511	0.0965000524	0.0971000527	0.0001546461	0.0001546461	
t80	137.2335941522	2454680.0187499998	2454680.0188078703	2454680.0186921298	2454680.0188078703	-1582.0495462005	-6154.9660374742	542.3503495669	-1579.8052989367	-6155.5424542883	542.3503495669	-1952.2972006915	5981.9512219696	2177.2624841847	-2025.5733673234	5959.1843543094	2168.9759828410	-1988.9352542390	5970.5677973885	2173.1192368792	-2025.5733375550	5959.1843635585	2168.9759862074	0.0971000527	0.0977000531	0.0001556007	0.0001556007	
t80	137.2753750080	2454680.0188657409	2454680.0189236109	2454680.0188078703	2454680.0189236114	-1577.5608416566	-6156.1180527964	542.3503495669	-1575.3161927213	-6156.6928283002	542.3503495669	-2025.5733673234	5959.1843543094	2168.9759828410	-2098.8495339553	5936.4174866493	2160.6894814973	-2062.2114208709	5947.8009297284	2164.8327355355	-2098.8495041869	5936.4174958983	2160.6894848637	0.0977000531	0.0983000534	0.0001565553	0.0001565553	
t80	137.3171556957	2454680.0189814814	2454680.0190393520	2454680.0189236114	2454680.0190393520	-1573.0713163055	-6157.2667899735	542.3503495669	-1570.8262307686	-6157.8399331115	542.3503495669	-2098.8495339553	5936.4174866493	2160.6894814973	-2172.1257005873	5913.6506189891	2152.4029801536	-2135.4875875029	5925.0340620682	2156.5462341918	-2172.1256708188	5913.6506282381	2152.4029835200	0.0983000534	0.0989000537	0.0001575099	0.0001575099	
t80	137.3589363833	2454680.0190972220	2454680.0191550925	2454680.0190393520	2454680.0191550925	-1568.5809544769	-6158.4122530362	542.3503495669	-1566.3354515948	-6158.9837588819	542.3503495669	-2172.1257005873	5913.6506189891	2152.4029801536	-2245.4018672192	5890.8837513290	2144.1164788099	-2208.7637541348	5902.2671944081	2148.2597328481	-2245.4018374507	5890.8837605780	2144.1164821762	0.0989000537	0.0995000540	0.0001584645	0.0001584645	
t80	137.4007172391	2454680.0192129631	2454680.0192708331	2454680.0191550925	2454680.0192708336	-1564.0897404872	-6159.5544459641	542.3503495669	-1561.8438395254	-6160.1243096248	542.3503495669	-2245.4018672192	5890.8837513290	2144.1164788099	-2318.6780338511	5868.1168836688	2135.8299774661	-2282.0399207667	5879.5003267479	2139.9732315044	-2318.6780040827	5868.1168929178	2135.8299808325	0.0995000540	0.1001000544	0.0001594191	0.0001594191	
t80	137.4424979268	2454680.0193287036	2454680.0193865742	2454680.0192708336	2454680.0193865742	-1559.5977128638	-6160.6933589592	542.3503495669	-1557.3513788723	-6161.2615893028	542.3503495669	-2318.6780338511	5868.1168836688	2135.8299774661	-2391.9542004830	5845.3500160087	2127.5434761224	-2355.3160873986	5856.7334590878	2131.6867301607	-2391.9541707146	5845.3500252577	2127.5434794888	0.1001000544	0.1007000547	0.0001603737	0.0001603737	
t80	137.4842786145	2454680.0194444442	2454680.0195023147	2454680.0193865742	2454680.0195023147	-1555.1048559274	-6161.8289960177	542.3503495669	-1552.8581081736	-6162.3955881600	542.3503495669	-2391.9542004830	5845.3500160087	2127.5434761224	-2465.2303671150	5822.5831483485	2119.2569747787	-2428.5922540306	5833.9665914276	2123.4002288170	-2465.2303373465	5822.5831575975	2119.2569781451	0.1007000547	0.1013000550	0.0001613284	0.0001613284	
t80	137.5260594703	2454680.0195601853	2454680.0196180558	2454680.0195023147	2454680.0196180558	-1550.6111539858	-6162.9613610851	542.3503495669	-1548.3639936628	-6163.5263147181	542.3503495669	-2465.2303671150	5822.5831483485	2119.2569747787	-2538.5065337469	5799.8162806884	2110.9704734350	-2501.8684206625	5811.1997237675	2115.1137274733	-2538.5065039784	5799.8162899374	2110.9704768014	0.1013000550	0.1019000553	0.0001622830	0.0001622830	
t80	137.5678401580	2454680.0196759258	2454680.0197337964	2454680.0196180558	2454680.0197337964	-1546.1166455877	-6164.0904444476	542.3503495669	-1543.8690738920	-6164.6537592774	542.3503495669	-2538.5065337469	5799.8162806884	2110.9704734350	-2610.4395815937	5774.1050637568	2101.6123115292	-2575.1445872944	5788.4328561073	2106.8272261296	-2610.4395538998	5774.1050775536	2101.6123165509	0.1019000553	0.1025000557	0.0001632376	0.0001632376	
t80	137.6096210137	2454680.0197916669	2454680.0198495369	2454680.0197337964	2454680.0198495369	-1541.6212969573	-6165.2162545900	542.3503495669	-1539.3733331719	-6165.7779257943	542.3503495669	-2610.4395815937	5774.1050637568	2101.6123115292	-2678.6091886656	5740.1437320726	2089.2513392235	-2644.5243574358	5757.1244117115	2095.4318303980	-2678.6091609717	5740.1437458694	2089.2513442451	0.1025000557	0.1031000560	0.0001641922	0.0001641922	
t80	137.6514017014	2454680.0199074075	2454680.0199652780	2454680.0198495369	2454680.0199652780	-1537.1251466574	-6166.3387818548	542.3503495669	-1534.8767558004	-6166.8988181741	542.3503495669	-2678.6091886656	5740.1437320726	2089.2513392235	-2746.7787957376	5706.1824003885	2076.8903669178	-2712.6939645077	5723.1630800273	2083.0708580923	-2746.7787680437	5706.1824141853	2076.8903719394	0.1031000560	0.1037000563	0.0001651468	0.0001651468	
t80	137.6931823891	2454680.0200231480	2454680.0200810186	2454680.0199652780	2454680.0200810186	-1532.6281789942	-6167.4580301812	542.3503495669	-1530.3793803506	-6168.0164268014	542.3503495669	-2746.7787957376	5706.1824003885	2076.8903669178	-2814.9484028095	5672.2210687043	2064.5293946121	-2780.8635715797	5689.2017483432	2070.7098857866	-2814.9483751156	5672.2210825011	2064.5293996337	0.1037000563	0.1043000566	0.0001661014	0.0001661014	
t80	137.7349632449	2454680.0201388891	2454680.0201967591	2454680.0200810186	2454680.0201967591	-1528.1303782613	-6168.5740034572	542.3503495669	-1525.8811911246	-6169.1307555981	542.3503495669	-2814.9484028095	5672.2210687043	2064.5293946121	-2883.1180098815	5638.2597370202	2052.1684223064	-2849.0331786516	5655.2404166590	2058.3489134809	-2883.1179821876	5638.2597508170	2052.1684273280	0.1043000566	0.1049000570	0.0001670560	0.0001670560	
t80	137.7767439326	2454680.0202546297	2454680.0203125002	2454680.0201967591	2454680.0203125002	-1523.6317830425	-6169.6866921098	542.3503495669	-1521.3821724118	-6170.2418084352	542.3503495669	-2883.1180098815	5638.2597370202	2052.1684223064	-2951.2876169534	5604.2984053360	2039.8074500007	-2917.2027857235	5621.2790849749	2045.9879411752	-2951.2875892595	5604.2984191328	2039.8074550223	0.1049000570	0.1055000573	0.0001680106	0.0001680106	
t80	137.8185246203	2454680.0203703702	2454680.0204282408	2454680.0203125002	2454680.0204282408	-1519.1323776356	-6170.7961000436	542.3503495669	-1516.8823628063	-6171.3495757817	542.3503495669	-2951.2876169534	5604.2984053360	2039.8074500007	-3019.4572240254	5570.3370736519	2027.4464776950	-2985.3723927955	5587.3177532907	2033.6269688695	-3019.4571963315	5570.3370874486	2027.4464827166	0.1055000573	0.1061000576	0.0001689652	0.0001689652	
